# LUNIT ::   3.086000e+24
# MUNIT ::   1.397975e+44
# TUNIT ::   6.170528e+17
# EUNIT ::   2.501193e+13
  1.396417e+01   1.151592e-02   9.667307e+02   1.600004e-01   9.997295e-01   2.292243e-04   1.199609e-10   2.065653e-05   1.710522e-12   1.000000e+00   1.157651e-10   7.570367e-11   2.292242e-04   1.224855e+00
  1.387817e+01   1.161592e-02   9.614385e+02   1.608811e-01   9.997271e-01   2.282585e-04   1.189436e-10   2.231607e-05   1.687785e-12   1.000000e+00   1.170877e-10   7.392862e-11   2.282584e-04   1.224856e+00
  1.379338e+01   1.171592e-02   9.558171e+02   1.618273e-01   9.997248e-01   2.272920e-04   1.178952e-10   2.397023e-05   1.664206e-12   1.000000e+00   1.183692e-10   7.218622e-11   2.272919e-04   1.224857e+00
  1.370980e+01   1.181592e-02   9.496946e+02   1.628706e-01   9.997224e-01   2.263243e-04   1.168162e-10   2.561907e-05   1.639825e-12   1.000000e+00   1.196109e-10   7.047504e-11   2.263242e-04   1.224858e+00
  1.362739e+01   1.191592e-02   9.432578e+02   1.639820e-01   9.997201e-01   2.253546e-04   1.156888e-10   2.726269e-05   1.614143e-12   1.000000e+00   1.208144e-10   6.879323e-11   2.253545e-04   1.224860e+00
  1.354612e+01   1.201592e-02   9.365131e+02   1.651630e-01   9.997178e-01   2.243824e-04   1.145323e-10   2.890115e-05   1.587756e-12   1.000000e+00   1.219806e-10   6.713959e-11   2.243823e-04   1.224861e+00
  1.346597e+01   1.211592e-02   9.294679e+02   1.664149e-01   9.997155e-01   2.234070e-04   1.133474e-10   3.053450e-05   1.560708e-12   1.000000e+00   1.231106e-10   6.551296e-11   2.234069e-04   1.224862e+00
  1.338692e+01   1.221592e-02   9.221296e+02   1.677392e-01   9.997132e-01   2.224280e-04   1.121350e-10   3.216278e-05   1.533043e-12   1.000000e+00   1.242051e-10   6.391227e-11   2.224279e-04   1.224863e+00
  1.330893e+01   1.231592e-02   9.145058e+02   1.691376e-01   9.997110e-01   2.214448e-04   1.108957e-10   3.378601e-05   1.504806e-12   1.000000e+00   1.252649e-10   6.233652e-11   2.214447e-04   1.224864e+00
  1.323200e+01   1.241592e-02   9.066044e+02   1.706117e-01   9.997087e-01   2.204569e-04   1.096303e-10   3.540424e-05   1.476043e-12   1.000000e+00   1.262907e-10   6.078477e-11   2.204568e-04   1.224865e+00
  1.315609e+01   1.251592e-02   8.984336e+02   1.721633e-01   9.997065e-01   2.194637e-04   1.083397e-10   3.701749e-05   1.446799e-12   1.000000e+00   1.272832e-10   5.925615e-11   2.194636e-04   1.224866e+00
  1.308119e+01   1.261592e-02   8.900018e+02   1.737944e-01   9.997043e-01   2.184647e-04   1.070248e-10   3.862577e-05   1.417121e-12   1.000000e+00   1.282427e-10   5.774982e-11   2.184646e-04   1.224867e+00
  1.300726e+01   1.271592e-02   8.813178e+02   1.755069e-01   9.997021e-01   2.174593e-04   1.056864e-10   4.022910e-05   1.387055e-12   1.000000e+00   1.291699e-10   5.626504e-11   2.174592e-04   1.224869e+00
  1.293431e+01   1.281592e-02   8.723901e+02   1.773029e-01   9.996999e-01   2.164469e-04   1.043254e-10   4.182750e-05   1.356649e-12   1.000000e+00   1.300651e-10   5.480109e-11   2.164469e-04   1.224870e+00
  1.286229e+01   1.291592e-02   8.632281e+02   1.791848e-01   9.996977e-01   2.154271e-04   1.029426e-10   4.342095e-05   1.325947e-12   1.000000e+00   1.309285e-10   5.335732e-11   2.154270e-04   1.224871e+00
  1.279120e+01   1.301592e-02   8.538408e+02   1.811548e-01   9.996956e-01   2.143992e-04   1.015391e-10   4.500947e-05   1.294996e-12   1.000000e+00   1.317605e-10   5.193313e-11   2.143991e-04   1.224872e+00
  1.272101e+01   1.311592e-02   8.442374e+02   1.832154e-01   9.996935e-01   2.133627e-04   1.001158e-10   4.659303e-05   1.263843e-12   1.000000e+00   1.325612e-10   5.052797e-11   2.133626e-04   1.224873e+00
  1.265171e+01   1.321592e-02   8.344277e+02   1.853693e-01   9.996914e-01   2.123170e-04   9.867365e-11   4.817163e-05   1.232532e-12   1.000000e+00   1.333307e-10   4.914134e-11   2.123169e-04   1.224874e+00
  1.258327e+01   1.331592e-02   8.244213e+02   1.876193e-01   9.996893e-01   2.112615e-04   9.721361e-11   4.974523e-05   1.201110e-12   1.000000e+00   1.340690e-10   4.777277e-11   2.112614e-04   1.224875e+00
  1.251569e+01   1.341592e-02   8.142277e+02   1.899681e-01   9.996871e-01   2.101956e-04   9.573668e-11   5.131382e-05   1.169619e-12   1.000000e+00   1.347762e-10   4.642186e-11   2.101955e-04   1.224877e+00
  1.244894e+01   1.351592e-02   8.040086e+02   1.923827e-01   9.996852e-01   2.091187e-04   9.424388e-11   5.287736e-05   1.138103e-12   1.000000e+00   1.354522e-10   4.508824e-11   2.091186e-04   1.224878e+00
  1.238301e+01   1.361592e-02   7.936183e+02   1.949014e-01   9.996831e-01   2.080306e-04   9.275131e-11   5.443577e-05   1.106978e-12   1.000000e+00   1.360966e-10   4.377201e-11   2.080305e-04   1.224879e+00
  1.231789e+01   1.371592e-02   7.830668e+02   1.975276e-01   9.996811e-01   2.069305e-04   9.124459e-11   5.598900e-05   1.075894e-12   1.000000e+00   1.367091e-10   4.247286e-11   2.069305e-04   1.224880e+00
  1.225354e+01   1.381592e-02   7.723637e+02   2.002649e-01   9.996791e-01   2.058180e-04   8.972480e-11   5.753701e-05   1.044890e-12   1.000000e+00   1.372897e-10   4.119053e-11   2.058180e-04   1.224882e+00
  1.218997e+01   1.391592e-02   7.616632e+02   2.030784e-01   9.996772e-01   2.046924e-04   8.819293e-11   5.907974e-05   1.014007e-12   1.000000e+00   1.378380e-10   3.992481e-11   2.046923e-04   1.224883e+00
  1.212716e+01   1.401592e-02   7.508274e+02   2.060092e-01   9.996752e-01   2.035534e-04   8.666420e-11   6.061707e-05   9.836144e-13   1.000000e+00   1.383535e-10   3.867591e-11   2.035533e-04   1.224884e+00
  1.206509e+01   1.411592e-02   7.398659e+02   2.090613e-01   9.996733e-01   2.024003e-04   8.512521e-11   6.214896e-05   9.533991e-13   1.000000e+00   1.388357e-10   3.744367e-11   2.024002e-04   1.224886e+00
  1.200375e+01   1.421592e-02   7.289267e+02   2.121987e-01   9.996714e-01   2.012325e-04   8.357696e-11   6.367532e-05   9.233969e-13   1.000000e+00   1.392843e-10   3.622798e-11   2.012324e-04   1.224887e+00
  1.194312e+01   1.431592e-02   7.178778e+02   2.154647e-01   9.996696e-01   2.000497e-04   8.203398e-11   6.519603e-05   8.939433e-13   1.000000e+00   1.396987e-10   3.502913e-11   2.000496e-04   1.224888e+00
  1.188320e+01   1.441592e-02   7.068628e+02   2.188223e-01   9.996678e-01   1.988512e-04   8.048355e-11   6.671101e-05   8.647530e-13   1.000000e+00   1.400782e-10   3.384705e-11   1.988512e-04   1.224890e+00
  1.182396e+01   1.451592e-02   6.958851e+02   2.222742e-01   9.996659e-01   1.976368e-04   7.893970e-11   6.822013e-05   8.361392e-13   1.000000e+00   1.404223e-10   3.268209e-11   1.976367e-04   1.224891e+00
  1.176540e+01   1.461592e-02   6.848186e+02   2.258661e-01   9.996641e-01   1.964061e-04   7.740290e-11   6.972325e-05   8.081056e-13   1.000000e+00   1.407301e-10   3.153458e-11   1.964060e-04   1.224892e+00
  1.170750e+01   1.471592e-02   6.738007e+02   2.295594e-01   9.996624e-01   1.951584e-04   7.586111e-11   7.122028e-05   7.803918e-13   1.000000e+00   1.410012e-10   3.040452e-11   1.951584e-04   1.224894e+00
  1.165026e+01   1.481592e-02   6.628346e+02   2.333573e-01   9.996607e-01   1.938935e-04   7.432765e-11   7.271107e-05   7.532797e-13   1.000000e+00   1.412347e-10   2.929229e-11   1.938935e-04   1.224895e+00
  1.159366e+01   1.491592e-02   6.519236e+02   2.372629e-01   9.996590e-01   1.926111e-04   7.280297e-11   7.419547e-05   7.267704e-13   1.000000e+00   1.414299e-10   2.819828e-11   1.926110e-04   1.224897e+00
  1.153768e+01   1.501592e-02   6.410707e+02   2.412796e-01   9.996573e-01   1.913108e-04   7.128753e-11   7.567334e-05   7.008647e-13   1.000000e+00   1.415861e-10   2.712286e-11   1.913107e-04   1.224898e+00
  1.148233e+01   1.511592e-02   6.301599e+02   2.454573e-01   9.996557e-01   1.899924e-04   6.978177e-11   7.714450e-05   6.755615e-13   1.000000e+00   1.417024e-10   2.606642e-11   1.899923e-04   1.224900e+00
  1.142758e+01   1.521592e-02   6.193173e+02   2.497546e-01   9.996541e-01   1.886551e-04   6.827486e-11   7.860886e-05   6.506412e-13   1.000000e+00   1.417783e-10   2.502902e-11   1.886551e-04   1.224901e+00
  1.137342e+01   1.531592e-02   6.086613e+02   2.541271e-01   9.996526e-01   1.872988e-04   6.677883e-11   8.006623e-05   6.263362e-13   1.000000e+00   1.418129e-10   2.401106e-11   1.872987e-04   1.224903e+00
  1.131986e+01   1.541592e-02   5.980754e+02   2.586251e-01   9.996511e-01   1.859235e-04   6.530496e-11   8.151642e-05   6.028669e-13   1.000000e+00   1.418054e-10   2.301326e-11   1.859235e-04   1.224904e+00
  1.126686e+01   1.551592e-02   5.875621e+02   2.632527e-01   9.996495e-01   1.845290e-04   6.384251e-11   8.295925e-05   5.799975e-13   1.000000e+00   1.417552e-10   2.203599e-11   1.845290e-04   1.224906e+00
  1.121444e+01   1.561592e-02   5.771243e+02   2.680139e-01   9.996481e-01   1.831151e-04   6.239188e-11   8.439457e-05   5.577191e-13   1.000000e+00   1.416616e-10   2.107959e-11   1.831150e-04   1.224907e+00
  1.116257e+01   1.571592e-02   5.668720e+02   2.728611e-01   9.996467e-01   1.816814e-04   6.095353e-11   8.582217e-05   5.360284e-13   1.000000e+00   1.415238e-10   2.014443e-11   1.816814e-04   1.224909e+00
  1.111125e+01   1.581592e-02   5.566961e+02   2.778487e-01   9.996453e-01   1.802284e-04   5.953772e-11   8.724186e-05   5.150948e-13   1.000000e+00   1.413413e-10   1.923111e-11   1.802283e-04   1.224911e+00
  1.106047e+01   1.591592e-02   5.465993e+02   2.829812e-01   9.996439e-01   1.787556e-04   5.813463e-11   8.865345e-05   4.947275e-13   1.000000e+00   1.411136e-10   1.833993e-11   1.787555e-04   1.224912e+00
  1.101021e+01   1.601592e-02   5.366857e+02   2.882084e-01   9.996426e-01   1.772629e-04   5.674465e-11   9.005678e-05   4.749222e-13   1.000000e+00   1.408400e-10   1.747117e-11   1.772628e-04   1.224914e+00
  1.096048e+01   1.611592e-02   5.269519e+02   2.935321e-01   9.996413e-01   1.757506e-04   5.537739e-11   9.145160e-05   4.558277e-13   1.000000e+00   1.405201e-10   1.662533e-11   1.757505e-04   1.224916e+00
  1.091126e+01   1.621592e-02   5.172964e+02   2.990110e-01   9.996401e-01   1.742190e-04   5.403273e-11   9.283773e-05   4.374208e-13   1.000000e+00   1.401536e-10   1.580289e-11   1.742189e-04   1.224917e+00
  1.086254e+01   1.631592e-02   5.078180e+02   3.045920e-01   9.996389e-01   1.726680e-04   5.270167e-11   9.421496e-05   4.195379e-13   1.000000e+00   1.397402e-10   1.500399e-11   1.726679e-04   1.224919e+00
  1.081431e+01   1.641592e-02   4.985131e+02   3.102774e-01   9.996377e-01   1.710978e-04   5.139318e-11   9.558309e-05   4.023093e-13   1.000000e+00   1.392796e-10   1.422901e-11   1.710978e-04   1.224921e+00
  1.076658e+01   1.651592e-02   4.893788e+02   3.160687e-01   9.996366e-01   1.695090e-04   5.010710e-11   9.694191e-05   3.857136e-13   1.000000e+00   1.387719e-10   1.347826e-11   1.695090e-04   1.224923e+00
  1.071932e+01   1.661592e-02   4.803207e+02   3.220293e-01   9.996355e-01   1.679019e-04   4.884330e-11   9.829120e-05   3.697302e-13   1.000000e+00   1.382169e-10   1.275199e-11   1.679019e-04   1.224925e+00
  1.067253e+01   1.671592e-02   4.714303e+02   3.281022e-01   9.996344e-01   1.662764e-04   4.759362e-11   9.963078e-05   3.542196e-13   1.000000e+00   1.376147e-10   1.205016e-11   1.662764e-04   1.224926e+00
  1.062621e+01   1.681592e-02   4.627923e+02   3.342262e-01   9.996334e-01   1.646330e-04   4.636618e-11   1.009604e-04   3.392905e-13   1.000000e+00   1.369654e-10   1.137293e-11   1.646330e-04   1.224928e+00
  1.058035e+01   1.691592e-02   4.543124e+02   3.404646e-01   9.996325e-01   1.629727e-04   4.516841e-11   1.022800e-04   3.250331e-13   1.000000e+00   1.362696e-10   1.072058e-11   1.629727e-04   1.224930e+00
  1.053493e+01   1.701592e-02   4.459880e+02   3.468194e-01   9.996315e-01   1.612960e-04   4.399230e-11   1.035891e-04   3.113107e-13   1.000000e+00   1.355276e-10   1.009311e-11   1.612960e-04   1.224932e+00
  1.048996e+01   1.711592e-02   4.378162e+02   3.532928e-01   9.996306e-01   1.596035e-04   4.283772e-11   1.048878e-04   2.981058e-13   1.000000e+00   1.347400e-10   9.490449e-12   1.596034e-04   1.224934e+00
  1.044542e+01   1.721592e-02   4.297941e+02   3.598870e-01   9.996297e-01   1.578956e-04   4.170449e-11   1.061757e-04   2.854010e-13   1.000000e+00   1.339074e-10   8.912471e-12   1.578956e-04   1.224936e+00
  1.040133e+01   1.731591e-02   4.219990e+02   3.665348e-01   9.996289e-01   1.561730e-04   4.059250e-11   1.074526e-04   2.731799e-13   1.000000e+00   1.330305e-10   8.358989e-12   1.561730e-04   1.224938e+00
  1.035763e+01   1.741591e-02   4.143453e+02   3.733054e-01   9.996281e-01   1.544369e-04   3.950821e-11   1.087185e-04   2.615140e-13   1.000000e+00   1.321106e-10   7.829922e-12   1.544369e-04   1.224940e+00
  1.031436e+01   1.751591e-02   4.068304e+02   3.802010e-01   9.996274e-01   1.526878e-04   3.844462e-11   1.099730e-04   2.502930e-13   1.000000e+00   1.311484e-10   7.324950e-12   1.526878e-04   1.224942e+00
  1.027150e+01   1.761591e-02   3.995276e+02   3.871505e-01   9.996266e-01   1.509265e-04   3.740155e-11   1.112161e-04   2.395022e-13   1.000000e+00   1.301450e-10   6.843697e-12   1.509265e-04   1.224944e+00
  1.022905e+01   1.771591e-02   3.923558e+02   3.942272e-01   9.996260e-01   1.491541e-04   3.638499e-11   1.124475e-04   2.292040e-13   1.000000e+00   1.291018e-10   6.385883e-12   1.491541e-04   1.224946e+00
  1.018699e+01   1.781591e-02   3.853859e+02   4.013570e-01   9.996253e-01   1.473713e-04   3.538845e-11   1.136671e-04   2.193017e-13   1.000000e+00   1.280200e-10   5.951019e-12   1.473713e-04   1.224948e+00
  1.014532e+01   1.791591e-02   3.785398e+02   4.086158e-01   9.996247e-01   1.455794e-04   3.441757e-11   1.148747e-04   2.098526e-13   1.000000e+00   1.269013e-10   5.538702e-12   1.455793e-04   1.224950e+00
  1.010404e+01   1.801591e-02   3.718857e+02   4.159270e-01   9.996241e-01   1.437790e-04   3.346618e-11   1.160702e-04   2.007677e-13   1.000000e+00   1.257470e-10   5.148347e-12   1.437790e-04   1.224952e+00
  1.006314e+01   1.811591e-02   3.654179e+02   4.232888e-01   9.996235e-01   1.419715e-04   3.253963e-11   1.172534e-04   1.920995e-13   1.000000e+00   1.245589e-10   4.779447e-12   1.419715e-04   1.224954e+00
  1.002261e+01   1.821591e-02   3.590627e+02   4.307808e-01   9.996230e-01   1.401581e-04   3.163740e-11   1.184242e-04   1.838284e-13   1.000000e+00   1.233387e-10   4.431445e-12   1.401581e-04   1.224956e+00
  9.982457e+00   1.831591e-02   3.528847e+02   4.383225e-01   9.996225e-01   1.383396e-04   3.075382e-11   1.195825e-04   1.758767e-13   1.000000e+00   1.220881e-10   4.103634e-12   1.383395e-04   1.224958e+00
  9.942662e+00   1.841591e-02   3.468789e+02   4.459116e-01   9.996220e-01   1.365172e-04   2.989376e-11   1.207281e-04   1.682903e-13   1.000000e+00   1.208090e-10   3.795387e-12   1.365172e-04   1.224960e+00
  9.903231e+00   1.851591e-02   3.410398e+02   4.535462e-01   9.996216e-01   1.346922e-04   2.905676e-11   1.218609e-04   1.610520e-13   1.000000e+00   1.195033e-10   3.506040e-12   1.346922e-04   1.224962e+00
  9.864146e+00   1.861591e-02   3.352990e+02   4.613116e-01   9.996212e-01   1.328660e-04   2.824233e-11   1.229809e-04   1.541456e-13   1.000000e+00   1.181732e-10   3.234897e-12   1.328660e-04   1.224964e+00
  9.825414e+00   1.871591e-02   3.297173e+02   4.691210e-01   9.996208e-01   1.310392e-04   2.744536e-11   1.240879e-04   1.475062e-13   1.000000e+00   1.168202e-10   2.981167e-12   1.310392e-04   1.224966e+00
  9.787025e+00   1.881591e-02   3.242900e+02   4.769722e-01   9.996204e-01   1.292130e-04   2.667018e-11   1.251819e-04   1.411721e-13   1.000000e+00   1.154464e-10   2.744130e-12   1.292130e-04   1.224968e+00
  9.748976e+00   1.891591e-02   3.190123e+02   4.848631e-01   9.996201e-01   1.273888e-04   2.591634e-11   1.262627e-04   1.351290e-13   1.000000e+00   1.140538e-10   2.523055e-12   1.273888e-04   1.224970e+00
  9.711259e+00   1.901591e-02   3.138800e+02   4.927912e-01   9.996197e-01   1.255678e-04   2.518339e-11   1.273304e-04   1.293635e-13   1.000000e+00   1.126446e-10   2.317201e-12   1.255677e-04   1.224973e+00
  9.673869e+00   1.911591e-02   3.088302e+02   5.008490e-01   9.996195e-01   1.237511e-04   2.447089e-11   1.283849e-04   1.238625e-13   1.000000e+00   1.112207e-10   2.125826e-12   1.237511e-04   1.224975e+00
  9.636812e+00   1.921591e-02   3.039192e+02   5.089422e-01   9.996192e-01   1.219394e-04   2.377435e-11   1.294261e-04   1.185742e-13   1.000000e+00   1.097837e-10   1.948135e-12   1.219393e-04   1.224977e+00
  9.600061e+00   1.931591e-02   2.991429e+02   5.170683e-01   9.996189e-01   1.201338e-04   2.309749e-11   1.304541e-04   1.135292e-13   1.000000e+00   1.083356e-10   1.783408e-12   1.201338e-04   1.224979e+00
  9.563635e+00   1.941591e-02   2.944973e+02   5.252248e-01   9.996188e-01   1.183355e-04   2.243990e-11   1.314688e-04   1.087164e-13   1.000000e+00   1.068784e-10   1.630930e-12   1.183355e-04   1.224981e+00
  9.527525e+00   1.951591e-02   2.899787e+02   5.334092e-01   9.996185e-01   1.165457e-04   2.180112e-11   1.324701e-04   1.041248e-13   1.000000e+00   1.054140e-10   1.490000e-12   1.165456e-04   1.224983e+00
  9.491708e+00   1.961591e-02   2.855834e+02   5.416187e-01   9.996184e-01   1.147652e-04   2.118075e-11   1.334582e-04   9.974417e-14   1.000000e+00   1.039442e-10   1.359933e-12   1.147652e-04   1.224985e+00
  9.456203e+00   1.971591e-02   2.813080e+02   5.498504e-01   9.996181e-01   1.129953e-04   2.057835e-11   1.344329e-04   9.556469e-14   1.000000e+00   1.024708e-10   1.240059e-12   1.129953e-04   1.224987e+00
  9.420996e+00   1.981591e-02   2.771489e+02   5.581018e-01   9.996180e-01   1.112369e-04   1.999353e-11   1.353943e-04   9.157710e-14   1.000000e+00   1.009955e-10   1.129733e-12   1.112369e-04   1.224989e+00
  9.386083e+00   1.991591e-02   2.731030e+02   5.663700e-01   9.996178e-01   1.094909e-04   1.942586e-11   1.363425e-04   8.777235e-14   1.000000e+00   9.952011e-11   1.028328e-12   1.094909e-04   1.224991e+00
  9.351469e+00   2.001591e-02   2.691669e+02   5.746520e-01   9.996177e-01   1.077582e-04   1.887494e-11   1.372775e-04   8.414198e-14   1.000000e+00   9.804616e-11   9.352437e-13   1.077582e-04   1.224993e+00
  9.317126e+00   2.011591e-02   2.653377e+02   5.829451e-01   9.996176e-01   1.060398e-04   1.834037e-11   1.381993e-04   8.067790e-14   1.000000e+00   9.657519e-11   8.499046e-13   1.060398e-04   1.224995e+00
  9.283075e+00   2.021591e-02   2.615629e+02   5.913579e-01   9.996175e-01   1.043364e-04   1.782175e-11   1.391080e-04   7.737234e-14   1.000000e+00   9.510868e-11   7.717613e-13   1.043364e-04   1.224997e+00
  9.249303e+00   2.031591e-02   2.578906e+02   5.997787e-01   9.996173e-01   1.026483e-04   1.731574e-11   1.400036e-04   7.419314e-14   1.000000e+00   9.364758e-11   7.002697e-13   1.026483e-04   1.224999e+00
  9.215807e+00   2.041591e-02   2.543179e+02   6.082046e-01   9.996173e-01   1.009763e-04   1.682498e-11   1.408863e-04   7.115974e-14   1.000000e+00   9.219322e-11   6.349397e-13   1.009763e-04   1.225000e+00
  9.182587e+00   2.051591e-02   2.508420e+02   6.166324e-01   9.996172e-01   9.932106e-05   1.634909e-11   1.417561e-04   6.826533e-14   1.000000e+00   9.074686e-11   5.753075e-13   9.932106e-05   1.225002e+00
  9.149630e+00   2.061591e-02   2.474603e+02   6.250590e-01   9.996171e-01   9.768330e-05   1.588769e-11   1.426130e-04   6.550342e-14   1.000000e+00   8.930969e-11   5.209349e-13   9.768329e-05   1.225004e+00
  9.116941e+00   2.071591e-02   2.441703e+02   6.334813e-01   9.996170e-01   9.606361e-05   1.544042e-11   1.434572e-04   6.286782e-14   1.000000e+00   8.788283e-11   4.714095e-13   9.606360e-05   1.225006e+00
  9.084514e+00   2.081591e-02   2.409695e+02   6.418958e-01   9.996169e-01   9.446260e-05   1.500690e-11   1.442888e-04   6.035262e-14   1.000000e+00   8.646731e-11   4.263441e-13   9.446259e-05   1.225008e+00
  9.052344e+00   2.091591e-02   2.378555e+02   6.502995e-01   9.996169e-01   9.288080e-05   1.458676e-11   1.451079e-04   5.795225e-14   1.000000e+00   8.506409e-11   3.853763e-13   9.288079e-05   1.225010e+00
  9.020432e+00   2.101591e-02   2.348260e+02   6.586889e-01   9.996169e-01   9.131870e-05   1.417967e-11   1.459146e-04   5.566129e-14   1.000000e+00   8.367409e-11   3.481675e-13   9.131870e-05   1.225011e+00
  8.988770e+00   2.111591e-02   2.318789e+02   6.670606e-01   9.996168e-01   8.977676e-05   1.378526e-11   1.467090e-04   5.347465e-14   1.000000e+00   8.229812e-11   3.144020e-13   8.977675e-05   1.225013e+00
  8.957359e+00   2.121591e-02   2.289688e+02   6.755389e-01   9.996167e-01   8.825537e-05   1.340318e-11   1.474912e-04   5.138746e-14   1.000000e+00   8.093694e-11   2.837867e-13   8.825536e-05   1.225015e+00
  8.926193e+00   2.131591e-02   2.261378e+02   6.839959e-01   9.996167e-01   8.675446e-05   1.303088e-11   1.482613e-04   4.937855e-14   1.000000e+00   7.959085e-11   2.560414e-13   8.675445e-05   1.225017e+00
  8.895269e+00   2.141591e-02   2.233839e+02   6.924282e-01   9.996167e-01   8.527438e-05   1.267031e-11   1.490196e-04   4.746103e-14   1.000000e+00   7.826048e-11   2.309168e-13   8.527438e-05   1.225018e+00
  8.864583e+00   2.151591e-02   2.207052e+02   7.008324e-01   9.996167e-01   8.381544e-05   1.232113e-11   1.497660e-04   4.563061e-14   1.000000e+00   7.694644e-11   2.081821e-13   8.381544e-05   1.225020e+00
  8.834137e+00   2.161591e-02   2.180996e+02   7.092049e-01   9.996166e-01   8.237790e-05   1.198302e-11   1.505008e-04   4.388321e-14   1.000000e+00   7.564924e-11   1.876242e-13   8.237790e-05   1.225021e+00
  8.803922e+00   2.171591e-02   2.155655e+02   7.175422e-01   9.996166e-01   8.096203e-05   1.165567e-11   1.512241e-04   4.221492e-14   1.000000e+00   7.436939e-11   1.690471e-13   8.096202e-05   1.225023e+00
  8.773941e+00   2.181591e-02   2.130607e+02   7.259776e-01   9.996166e-01   7.956799e-05   1.133877e-11   1.519360e-04   4.062208e-14   1.000000e+00   7.310728e-11   1.522701e-13   7.956798e-05   1.225025e+00
  8.744188e+00   2.191591e-02   2.106248e+02   7.343738e-01   9.996165e-01   7.819555e-05   1.103013e-11   1.526366e-04   3.908805e-14   1.000000e+00   7.186291e-11   1.371232e-13   7.819555e-05   1.225026e+00
  8.714657e+00   2.201591e-02   2.082559e+02   7.427272e-01   9.996165e-01   7.684488e-05   1.073139e-11   1.533262e-04   3.762334e-14   1.000000e+00   7.063663e-11   1.234558e-13   7.684488e-05   1.225028e+00
  8.685350e+00   2.211591e-02   2.059524e+02   7.510342e-01   9.996164e-01   7.551607e-05   1.044225e-11   1.540049e-04   3.622466e-14   1.000000e+00   6.942873e-11   1.111300e-13   7.551607e-05   1.225029e+00
  8.656265e+00   2.221591e-02   2.037128e+02   7.592910e-01   9.996164e-01   7.420925e-05   1.016243e-11   1.546728e-04   3.488892e-14   1.000000e+00   6.823947e-11   1.000195e-13   7.420925e-05   1.225031e+00
  8.627396e+00   2.231591e-02   2.014975e+02   7.676388e-01   9.996164e-01   7.292444e-05   9.891650e-12   1.553300e-04   3.361320e-14   1.000000e+00   6.706904e-11   9.000910e-14   7.292444e-05   1.225032e+00
  8.598743e+00   2.241591e-02   1.993439e+02   7.759322e-01   9.996164e-01   7.166131e-05   9.628001e-12   1.559768e-04   3.238385e-14   1.000000e+00   6.591728e-11   8.099098e-14   7.166131e-05   1.225034e+00
  8.570302e+00   2.251591e-02   1.972503e+02   7.841676e-01   9.996164e-01   7.041990e-05   9.372893e-12   1.566133e-04   3.120962e-14   1.000000e+00   6.478432e-11   7.287015e-14   7.041990e-05   1.225035e+00
  8.542068e+00   2.261591e-02   1.952155e+02   7.923412e-01   9.996163e-01   6.920020e-05   9.126070e-12   1.572396e-04   3.008795e-14   1.000000e+00   6.367030e-11   6.556009e-14   6.920020e-05   1.225037e+00
